0,109,178,85,130,127,130,8,50,44,34,159,201,115,172,8,50,10
1,111,56,116,74,102,70,8,50,88,23,72,88,44,34,8,50,10
1,77,64,81,146,124,93,9,50,106,157,43,110,15,117,8,50,10
1,82,13,130,114,63,36,8,50,42,70,10,113,6,19,7,12,10
0,178,103,107,29,157,33,8,50,137,76,145,76,134,52,7,100,10
0,89,177,19,64,23,91,8,50,61,68,40,107,32,104,9,50,10
0,171,132,26,120,83,113,8,50,125,73,60,30,80,23,8,25,10
1,80,99,142,103,151,100,8,100,103,118,140,108,79,77,8,100,10
1,53,87,69,61,49,56,8,50,85,109,41,115,71,76,9,50,10
0,9,51,36,31,1,13,8,1,138,59,53,45,65,10,8,3,10
1,92,42,152,170,135,137,8,50,33,27,18,14,7,4,8,2,10
0,56,50,55,68,38,26,8,4,38,82,172,65,113,53,8,50,10
1,90,93,28,85,12,41,8,14,123,5,39,16,28,9,8,5,10
0,87,21,31,58,21,15,8,6,169,40,37,25,107,5,8,9,10
0,19,102,17,72,5,69,8,7,5,169,106,57,11,81,8,50,10
1,122,20,66,67,114,42,8,50,2,54,187,47,14,65,8,8,10
1,64,158,34,92,69,118,8,50,4,117,84,73,9,48,8,10,10
0,35,173,61,39,31,92,8,50,135,25,50,93,45,24,8,11,10
0,15,81,111,48,18,28,7,13,60,125,102,50,60,61,8,17,10
1,105,65,42,9,53,17,8,15,69,100,70,82,74,47,8,50,10
1,100,33,97,10,68,14,8,16,17,180,94,49,42,46,8,50,10
1,66,47,122,81,85,38,8,50,147,30,29,23,90,7,8,18,10
0,31,150,46,90,8,88,8,19,108,170,22,145,41,139,8,50,10
1,41,119,59,11,67,37,8,20,117,86,82,38,78,16,8,50,10
1,51,172,177,21,126,86,8,50,12,175,138,19,64,66,7,21,10
0,114,72,27,70,24,59,8,50,55,134,77,99,46,78,7,50,10
0,36,43,115,33,19,8,8,23,154,135,25,143,54,151,8,100,10
0,83,91,133,17,98,55,7,24,136,152,120,91,103,95,8,50,10
0,86,60,93,101,76,68,7,50,8,164,56,148,22,128,8,50,10
1,173,35,131,154,168,120,8,100,150,36,5,96,61,35,8,50,10
0,62,161,158,6,125,32,8,50,180,38,14,75,55,58,8,50,10
1,29,139,45,56,30,96,8,50,25,112,105,121,62,126,8,50,10
1,174,143,11,24,56,73,8,50,189,94,2,15,43,31,8,50,10
0,59,78,8,117,10,103,8,50,27,75,150,66,139,114,7,100,10
1,170,11,125,137,165,71,9,100,63,32,135,153,75,67,9,100,10
0,191,95,1,53,20,82,8,50,81,84,87,124,129,125,7,50,10
0,146,58,119,100,137,75,8,50,101,126,96,167,112,138,8,100,10
1,49,162,192,116,117,145,8,100,175,104,91,32,155,62,9,50,10
1,113,79,137,155,118,152,8,100,39,44,64,156,72,115,8,50,10
1,197,66,4,71,59,22,8,50,99,171,78,127,121,131,8,100,10
1,107,156,88,22,73,45,7,100,22,18,149,37,108,30,7,50,10
1,16,131,118,162,39,129,7,100,34,62,126,181,47,153,9,50,10
0,159,28,132,140,167,101,8,100,156,154,113,105,146,141,9,100,10
0,157,148,51,89,116,80,8,50,50,67,20,158,29,98,8,50,10
1,195,147,3,106,81,133,8,50,118,39,23,18,37,12,8,50,10
1,91,111,24,152,36,140,8,50,130,123,38,43,35,54,8,50,10
1,165,133,63,125,136,83,8,50,73,49,92,63,82,63,8,50,10
1,94,108,108,79,88,90,8,50,162,129,7,166,105,146,8,100,10
1,134,97,121,13,131,72,8,100,121,71,123,95,106,97,8,50,10
1,199,3,183,210,210,156,1,100,70,63,156,180,120,160,9,50,10
1,149,184,48,196,141,168,8,100,158,22,47,149,147,87,8,100,10
1,13,193,16,80,2,94,8,50,65,110,166,112,93,135,8,100,10
0,71,61,90,122,58,51,8,50,126,10,65,35,34,27,8,50,10
1,133,85,112,118,140,111,8,50,54,122,76,54,26,85,8,50,10
0,102,128,33,119,77,132,8,100,76,46,74,104,27,39,8,50,10
1,151,16,21,36,52,6,8,50,167,138,170,44,156,89,8,100,10
1,45,160,169,59,100,50,8,50,75,26,89,42,99,11,9,50,10
0,72,83,148,102,87,84,8,50,74,159,62,178,70,164,8,50,10
1,139,48,129,60,132,43,8,50,14,96,101,46,17,60,8,50,10
0,155,92,71,8,142,29,8,50,112,183,73,98,51,134,8,50,10
0,37,55,54,78,3,40,8,50,24,141,136,111,40,127,10,50,10